antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({41}),frozenset({12}),0.20621600621600622,0.25594405594405595,0.057653457653457654,0.27957799547852297,1.0923402555581634,1.0,0.0048736966219483716,1.0328056880358134,0.10649538697292131,0.1425278524779101,0.031763659336736694,0.2524180202043495
frozenset({22}),frozenset({55}),0.22268842268842268,0.2177156177156177,0.06216006216006216,0.2791346824842987,1.2821068392480102,1.0,0.013677314656335642,1.0852018584835623,0.2830702718912437,0.16433853738701726,0.07851245168582878,0.2823225161172386
frozenset({82}),frozenset({4}),0.24957264957264957,0.255011655011655,0.06961926961926962,0.27895392278953923,1.0938869549973704,1.0,0.005975335206104437,1.0332049067800364,0.114373169541165,0.16005716327259736,0.03213777495842406,0.2759790942405953
frozenset({36}),frozenset({22}),0.2114996114996115,0.22268842268842268,0.0588966588966589,0.2784717119764879,1.2504992788337053,1.0,0.011798144012596233,1.0773126850519925,0.2540511251420924,0.15693581780538302,0.07176438755871646,0.2714759118151805
frozenset({82}),frozenset({1}),0.24957264957264957,0.2613830613830614,0.06946386946386947,0.2783312577833126,1.0648404541234342,1.0,0.004229806281088336,1.0234847311637647,0.08114333470924875,0.15733896515311507,0.022945853952370383,0.27204315564552073
frozenset({58}),frozenset({67}),0.1703185703185703,0.25547785547785545,0.0473970473970474,0.27828467153284675,1.0892712051787525,1.0,0.0038844243040047355,1.0316008475300513,0.09877885893778875,0.12525667351129366,0.030632824319321433,0.23190389294403896
frozenset({18}),frozenset({10}),0.1881895881895882,0.25423465423465424,0.05236985236985237,0.2782824112303881,1.0945888241244177,1.0,0.004525537485910447,1.0333201758831048,0.10644718964287177,0.1342629482071713,0.03224574208534015,0.24213631563964394
frozenset({24}),frozenset({36}),0.20621600621600622,0.2114996114996115,0.057342657342657345,0.27807083647324793,1.3147581430605073,1.0,0.013728052142970563,1.0922129598538783,0.3015982156689227,0.1591203104786546,0.08442763750598156,0.2745975049375792
frozenset({19}),frozenset({1}),0.15944055944055943,0.2613830613830614,0.04428904428904429,0.2777777777777778,1.0627229488703924,1.0,0.0026139827538428917,1.0227003765465303,0.07021630615640594,0.11762278167560876,0.02219650746896698,0.2236094596379971
frozenset({45}),frozenset({42}),0.07334887334887336,0.2556332556332556,0.02035742035742036,0.2775423728813559,1.0857052702076142,1.0,0.0016070090662165248,1.0303258162495699,0.08518817696405183,0.06596173212487413,0.02943322953894059,0.17858881562000928
frozenset({46}),frozenset({1}),0.245998445998446,0.2613830613830614,0.06822066822066822,0.277321541377132,1.0609774784553176,1.0,0.003920841310118689,1.0220547323694176,0.07622388062504323,0.15534324133050248,0.02157881732839141,0.26916017615824495
frozenset({24}),frozenset({42}),0.20621600621600622,0.2556332556332556,0.05718725718725719,0.2773172569706104,1.0848246496084364,1.0,0.00447158815457184,1.0300048694209278,0.09850543478260874,0.14132104454685102,0.029130803466780358,0.25051273182877026
frozenset({3}),frozenset({4}),0.2533022533022533,0.255011655011655,0.07024087024087024,0.27730061349693247,1.0874036854678613,1.0,0.005645843408081164,1.0308412583455027,0.10764505999465884,0.1603405462930117,0.02991853313574477,0.27637120863755826
frozenset({33}),frozenset({11}),0.21072261072261073,0.24848484848484848,0.05843045843045843,0.2772861356932153,1.1159076192531836,1.0,0.006069082432718795,1.0398515769944339,0.13159945206168072,0.14579294300116324,0.03832429346274619,0.25621655127374965
frozenset({54}),frozenset({34}),0.1682983682983683,0.21072261072261073,0.046620046620046623,0.2770083102493075,1.3145637731963817,1.0,0.01115577507185899,1.091682519268726,0.287713004484305,0.14025245441795234,0.08398276756335771,0.24912362415120243
frozenset({54}),frozenset({12}),0.1682983682983683,0.25594405594405595,0.046620046620046623,0.2770083102493075,1.0823002285696988,1.0,0.003545079628995716,1.029134849824505,0.0914293721973095,0.12345679012345681,0.028310041030554248,0.22957883636326942
frozenset({93}),frozenset({67}),0.2243978243978244,0.25547785547785545,0.06216006216006216,0.27700831024930744,1.0842752289867965,1.0,0.004831387209009587,1.0297796711589817,0.10021238228811861,0.1488095238095238,0.02891848809315248,0.2601586563411987
frozenset({93}),frozenset({7}),0.2243978243978244,0.25827505827505826,0.06216006216006216,0.27700831024930744,1.0725321759652788,1.0,0.004203700986917774,1.0259107431521226,0.08719294730514936,0.14781966001478197,0.02525633279997769,0.25884109856629034
frozenset({87}),frozenset({9}),0.2463092463092463,0.25703185703185705,0.06822066822066822,0.2769716088328076,1.0775769666500101,1.0,0.004911345237685563,1.0275781034943339,0.09551933870323838,0.15678571428571425,0.02683796336312836,0.27119438966428766
frozenset({3}),frozenset({92}),0.2533022533022533,0.25811965811965815,0.07008547008547009,0.2766871165644172,1.0719335310608216,1.0,0.004703179062153409,1.0256700231254938,0.08987081546153627,0.15880281690140846,0.02502756495434111,0.2741051476861821
frozenset({33}),frozenset({30}),0.21072261072261073,0.2080808080808081,0.05827505827505827,0.27654867256637167,1.3290445914597473,1.0,0.014427727154999875,1.0946405955580267,0.3136790706832053,0.16163793103448273,0.08645814520498463,0.27830420932276756
frozenset({60}),frozenset({1}),0.22703962703962705,0.2613830613830614,0.06278166278166278,0.2765229295003422,1.0579221470479798,1.0,0.0034373500107765798,1.0209265348338195,0.07083268640494922,0.14749908725812338,0.020497591275973476,0.2583565896015385
frozenset({40}),frozenset({1}),0.24786324786324787,0.2613830613830614,0.06853146853146853,0.2764890282131661,1.0577924474148181,1.0,0.0037442140006242602,1.0208786976551274,0.07263966192537627,0.15550070521861775,0.020451692941662943,0.2693384498973084
frozenset({44}),frozenset({92}),0.20777000777000776,0.25811965811965815,0.057342657342657345,0.27599102468212416,1.0692367512519378,1.0,0.003713133969544223,1.0246839019566294,0.0817356506244544,0.1403575503993914,0.02408928442175719,0.24907317639885856
frozenset({30}),frozenset({3}),0.2080808080808081,0.2533022533022533,0.057342657342657345,0.27557879014189696,1.0879444874620288,1.0,0.004635319786834936,1.0307508070394669,0.1020753829987279,0.14192307692307693,0.029833405736338577,0.2509795791200282
frozenset({2}),frozenset({12}),0.24304584304584304,0.25594405594405595,0.06697746697746698,0.27557544757033253,1.0767018853157801,1.0,0.004771328127971493,1.0270992908239156,0.09411112979368894,0.1550359712230216,0.026384295136819096,0.2686316824979774
frozenset({7}),frozenset({10}),0.25827505827505826,0.25423465423465424,0.07117327117327117,0.27557160048134777,1.0839261913798734,1.0,0.005510801035276555,1.0294534922441898,0.10438904426921072,0.16126760563380282,0.028610804146170624,0.27776135036292326
frozenset({58}),frozenset({12}),0.1703185703185703,0.25594405594405595,0.04693084693084693,0.2755474452554745,1.0765924773642854,1.0,0.0033388212409191445,1.0270595902837716,0.08574788294060082,0.12371978697255225,0.02634666044673731,0.22945556840794368
frozenset({23}),frozenset({1}),0.2205128205128205,0.2613830613830614,0.06076146076146076,0.2755461592670895,1.0541852169344357,1.0,0.0031231446616061947,1.0195500349196847,0.06594090725535054,0.14428044280442803,0.01917515987454676,0.2540037573981107
frozenset({4}),frozenset({3}),0.255011655011655,0.2533022533022533,0.07024087024087024,0.275441803778184,1.0874036854678613,1.0,0.005645843408081164,1.03055593131287,0.10789205533465492,0.1603405462930117,0.029649949492739646,0.27637120863755826
frozenset({45}),frozenset({87}),0.07334887334887336,0.2463092463092463,0.020202020202020204,0.2754237288135593,1.118202962091643,1.0,0.002135514489826844,1.040181391058584,0.11407525896876893,0.0674623767514271,0.03862921544644416,0.17872132812917713
frozenset({45}),frozenset({24}),0.07334887334887336,0.20621600621600622,0.020202020202020204,0.2754237288135593,1.3356079087530175,1.0,0.005076308479571882,1.0955147516551025,0.27116706871863666,0.07789095266626724,0.08718709767330739,0.186694532078219
frozenset({45}),frozenset({23}),0.07334887334887336,0.2205128205128205,0.020202020202020204,0.2754237288135593,1.2490145841545133,1.0,0.004027653258422491,1.0757834757834757,0.21514983423418785,0.07382169222032937,0.07044491525423728,0.1835187706788022
frozenset({72}),frozenset({1}),0.2341880341880342,0.2613830613830614,0.0644910644910645,0.27538155275381554,1.0535554649053525,1.0,0.0032782791757150764,1.0193184308568923,0.06637801204819284,0.14960346070656094,0.018952302118830838,0.2610558179940302
frozenset({81}),frozenset({1}),0.2466200466200466,0.2613830613830614,0.06790986790986792,0.27536231884057977,1.0534818797497805,1.0,0.0034475651258868145,1.0192913752913753,0.0673853569567485,0.1543079096045198,0.01892626167454887,0.2675860345689225
frozenset({1}),frozenset({67}),0.2613830613830614,0.25547785547785545,0.07195027195027195,0.2752675386444709,1.0774614423218798,1.0,0.005172687969890774,1.0273061912110315,0.09733400162407387,0.1617184771219001,0.026580382211891126,0.2784488544803863
frozenset({54}),frozenset({10}),0.1682983682983683,0.25423465423465424,0.04630924630924631,0.27516158818097874,1.0823134596238375,1.0,0.003521968836654149,1.0288711712915535,0.09144295302013417,0.12308963238331268,0.028061016866971905,0.22865658871151626
frozenset({60}),frozenset({7}),0.22703962703962705,0.25827505827505826,0.06247086247086247,0.27515400410677615,1.0653525971282218,1.0,0.003832189566455299,1.0232862510482907,0.07936193579749021,0.14773980154355018,0.0227563411747548,0.25851563021223284
frozenset({22}),frozenset({7}),0.22268842268842268,0.25827505827505826,0.061227661227661226,0.2749476622470342,1.0645536742236252,1.0,0.0037127958806280545,1.0229950351220802,0.07801143501990081,0.14587189929655683,0.022478149289684737,0.25600572041352915
frozenset({22}),frozenset({67}),0.22268842268842268,0.25547785547785545,0.061227661227661226,0.2749476622470342,1.0762093713866576,1.0,0.004335700559476789,1.026852967372698,0.09109960076882966,0.1468505404398062,0.02615074234182118,0.25730351482181396
frozenset({85}),frozenset({7}),0.23574203574203575,0.25827505827505826,0.0648018648018648,0.27488464073829927,1.0643096649524404,1.0,0.003915576782709644,1.0229061241788513,0.07906208583356972,0.1509775524981897,0.022393183144972954,0.26289358390705575
frozenset({49}),frozenset({42}),0.1696969696969697,0.2556332556332556,0.046620046620046623,0.27472527472527475,1.074685193226227,1.0,0.0032398577853123348,1.0263238445056626,0.08369829683698306,0.12310217480508821,0.025648672830301276,0.2285480476969839
frozenset({92}),frozenset({7}),0.25811965811965815,0.25827505827505826,0.07086247086247087,0.27453341360626127,1.0629497692877805,1.0,0.004196601119678053,1.02241089477604,0.07982658258549619,0.15905127310777817,0.021919655679088913,0.27445082232659634
frozenset({9}),frozenset({16}),0.25703185703185705,0.24988344988344988,0.07055167055167055,0.2744860943168077,1.0984564781894637,1.0,0.006323663386600453,1.0339106449106448,0.12063997818088679,0.16168091168091167,0.0327984290301756,0.2784122013872596
frozenset({32}),frozenset({74}),0.22874902874902875,0.25205905205905205,0.06278166278166278,0.27445652173913043,1.0888580255186833,1.0,0.005123399435753746,1.0308699207575611,0.10581072211593513,0.15018587360594793,0.0299455053794524,0.26176586876105723
frozenset({95}),frozenset({12}),0.2418026418026418,0.25594405594405595,0.06635586635586635,0.27442159383033415,1.0721936589545842,1.0,0.004467917474910474,1.0254659423835684,0.08880625420900053,0.15381844380403453,0.024833533061445336,0.26684042654479667
frozenset({7}),frozenset({92}),0.25827505827505826,0.25811965811965815,0.07086247086247087,0.2743682310469315,1.0629497692877807,1.0,0.004196601119678053,1.022392311944551,0.07984330719948854,0.15905127310777817,0.021901878254504372,0.27445082232659634
frozenset({34}),frozenset({4}),0.21072261072261073,0.255011655011655,0.05780885780885781,0.27433628318584075,1.0757793920176022,1.0,0.004072136100108127,1.0266302802888168,0.08924794695425184,0.1417142857142857,0.02593950402605031,0.2505136626166864
frozenset({94}),frozenset({3}),0.2153846153846154,0.2533022533022533,0.059052059052059055,0.2741702741702742,1.0823838737949167,1.0,0.004494650648496801,1.0287505734821838,0.09700722394220843,0.1441578148710167,0.02794707893563252,0.2536495542630512
frozenset({26}),frozenset({8}),0.22672882672882672,0.2494172494172494,0.06216006216006216,0.2741603838245374,1.099203781875949,1.0,0.005609981833758063,1.0340889830974818,0.11671272106109337,0.15015015015015015,0.03296523186561039,0.2616907838125802
frozenset({23}),frozenset({9}),0.2205128205128205,0.25703185703185705,0.06045066045066045,0.2741367159971811,1.0665476223953205,1.0,0.003771840694917615,1.023564849390092,0.08004667839263964,0.14493293591654247,0.023022331613022428,0.25466207021140796
frozenset({96}),frozenset({12}),0.18150738150738152,0.25594405594405595,0.04972804972804973,0.273972602739726,1.0704394041470169,1.0,0.003272314321265367,1.0248317720015832,0.08039681032846015,0.1282565130260521,0.024230095787413714,0.2341326280243864
frozenset({5}),frozenset({67}),0.24677544677544677,0.25547785547785545,0.0675990675990676,0.2739294710327456,1.072223933148247,1.0,0.004553405672286792,1.0254129796193978,0.08942751648726907,0.15552377547372184,0.024783165538659613,0.26926400558936553
frozenset({5}),frozenset({8}),0.24677544677544677,0.2494172494172494,0.0675990675990676,0.2739294710327456,1.0982779726453071,1.0,0.006049014440622835,1.0337601109500503,0.11880082240703463,0.15772298767222626,0.03265758718337849,0.27247875420796164
frozenset({20}),frozenset({11}),0.2275058275058275,0.24848484848484848,0.06231546231546232,0.2739071038251366,1.1023090763694523,1.0,0.005783711238256696,1.0350124005815444,0.12014772964992475,0.15063861758076633,0.03382800105764147,0.26234442120587664
frozenset({20}),frozenset({21}),0.2275058275058275,0.2564102564102564,0.06231546231546232,0.2739071038251366,1.068237704918033,1.0,0.0039806347498655276,1.024097257399233,0.08269158124604017,0.14780685587910064,0.023530243075183747,0.2584687034277198
frozenset({20}),frozenset({59}),0.2275058275058275,0.25097125097125095,0.06231546231546232,0.2739071038251366,1.091388367253718,1.0,0.0052180401830751524,1.0315880419361134,0.10839678113105898,0.14973861090365947,0.030620791102646108,0.26110215872371384
frozenset({9}),frozenset({1}),0.25703185703185705,0.2613830613830614,0.0703962703962704,0.27388149939540507,1.047816556842706,1.0,0.0032124967323102493,1.017212669835484,0.061421844100521095,0.15712799167533817,0.016921407239518536,0.2716018674147061
frozenset({49}),frozenset({67}),0.1696969696969697,0.25547785547785545,0.046464646464646465,0.2738095238095238,1.0717544316996872,1.0,0.0031108285653740214,1.0252436088501662,0.08063374264580234,0.1226918342224046,0.02462205921817693,0.2278415015641293
frozenset({98}),frozenset({1}),0.22533022533022534,0.2613830613830614,0.06169386169386169,0.27379310344827584,1.047478371396941,1.0,0.002796357574912346,1.0170888518466865,0.05851054422713971,0.14515539305301645,0.01680172957914055,0.25491082045184305
frozenset({2}),frozenset({42}),0.24304584304584304,0.2556332556332556,0.06651126651126651,0.2736572890025576,1.0705073888945034,1.0,0.0043806663853283995,1.0248147783359052,0.08701124526810419,0.15390147428982381,0.02421391539278877,0.2669198299116131
frozenset({22}),frozenset({92}),0.22268842268842268,0.25811965811965815,0.06091686091686092,0.27355198883461274,1.0597875064122413,1.0,0.0034366013853193295,1.0212435445864843,0.07257658161225296,0.1450777202072539,0.0208016439360563,0.2547771985112257
